"retailer","store_id","store_name","address","address_line_2","full_address","city","state","zip_code","country","latitude","longitude","phone","location_type","location_subtype","region_code","time_zone","opening_date","has_gas","has_pharmacy","has_food_court","has_optical","has_hearing_aids","has_tire_center","services","source","source_url","retrieved_at"
"Costco","1350","Oklahoma City","13200 N WESTERN AVE","","13200 N WESTERN AVE, OKLAHOMA CITY, OK, 73114","OKLAHOMA CITY","OK","73114","US","35.60472429","-97.52950286","(405) 832-5102","Sales Location","Warehouse","TE","America/Chicago","2019-05-16","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0470969Z"
"Costco","1640","North Tulsa","4816 N 118TH AVE E","","4816 N 118TH AVE E, TULSA, OK, 74116","TULSA","OK","74116","US","36.222645428","-95.84838694","(539) 235-5110","Sales Location","Warehouse","TE","America/Chicago","2023-05-25","True","True","True","True","True","True","*General Information | ATM | Auto Buying Program | Bakery | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Fresh Sushi | Gas Station | Hearing Aids | Membership | Optical Department | Optometrist | Pharmacy | Rotisserie Chicken | Self Check-out | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2132175Z"
"Costco","1207","Tulsa","10220 S MEMORIAL DR","","10220 S MEMORIAL DR, TULSA, OK, 74133-7179","TULSA","OK","74133-7179","US","36.01436954","-95.88869062","(918) 710-2220","Sales Location","Warehouse","TE","America/Chicago","2016-04-21","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8428657Z"
"Costco","682","Albany OR","3130 KILLDEER AVE SE","","3130 KILLDEER AVE SE, ALBANY, OR, 97322-5359","ALBANY","OR","97322-5359","US","44.63845598","-123.0662356","(541) 918-7043","Sales Location","Warehouse","NW","America/Los_Angeles","2001-10-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Digital Print Services | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.1114998Z"
"Costco","9","Aloha","15901 SW JENKINS RD","","15901 SW JENKINS RD, ALOHA, OR, 97006-5045","ALOHA","OR","97006-5045","US","45.5088695","-122.8422336","(503) 644-7615","Sales Location","Warehouse","NW","America/Los_Angeles","1985-10-29","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0007574Z"
"Costco","1696","Bend","62207 NW COSTCO DRIVE","","62207 NW COSTCO DRIVE, BEND, OR, 97703-8508","BEND","OR","97703-8508","US","44.107157","-121.305988","(541) 640-8580","Sales Location","Warehouse","NW","America/Los_Angeles","1993-08-17","True","True","True","True","True","True","AT&T Cellular Kiosk | Car Wash | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2983348Z"
"Costco","1287","Central Point","3075 HAMRICK ROAD","","3075 HAMRICK ROAD, CENTRAL POINT, OR, 97502-2844","CENTRAL POINT","OR","97502-2844","US","42.37452593","-122.8870371","(541) 734-4227","Sales Location","Warehouse","NW","America/Los_Angeles","1991-10-29","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9659835Z"
"Costco","97","Clackamas","13130 SE 84TH AVE","","13130 SE 84TH AVE, CLACKAMAS, OR, 97015-9733","CLACKAMAS","OR","97015-9733","US","45.42837734","-122.5744757","(503) 794-5500","Sales Location","Warehouse","NW","America/Los_Angeles","1986-11-24","True","True","True","True","True","True","A PS Processing | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0986658Z"
"Costco","17","Eugene","2828 CHAD DR","","2828 CHAD DR, EUGENE, OR, 97408-7336","EUGENE","OR","97408-7336","US","44.0890007","-123.0649315","(541) 683-8126","Sales Location","Warehouse","NW","America/Los_Angeles","1989-11-09","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.0136536Z"
"Costco","692","Hillsboro","1255 NE 48TH AVE","","1255 NE 48TH AVE, HILLSBORO, OR, 97124-5008","HILLSBORO","OR","97124-5008","US","45.5355","-122.9347","(503) 681-2800","Sales Location","Warehouse","NW","America/Los_Angeles","2005-11-17","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.1597080Z"
"Costco","2","Portland","4849 NE 138TH AVE","","4849 NE 138TH AVE, PORTLAND, OR, 97230-3401","PORTLAND","OR","97230-3401","US","45.55919524","-122.5241905","(503) 252-2243","Sales Location","Warehouse","NW","America/Los_Angeles","1983-10-27","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:06.9921788Z"
"Costco","1073","Roseburg","4141 NE STEPHENS ST","","4141 NE STEPHENS ST, ROSEBURG, OR, 97470-1161","ROSEBURG","OR","97470-1161","US","43.25992963","-123.3504316","(541) 378-0020","Sales Location","Warehouse","NW","America/Los_Angeles","2010-08-12","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.5848602Z"
"Costco","1492","Salem","4885 27TH AVE. SE","","4885 27TH AVE. SE, SALEM, OR, 97306-6919","SALEM","OR","97306-6919","US","44.88394951","-123.0073021","(503) 371-1729","Sales Location","Warehouse","NW","America/Los_Angeles","1992-03-26","True","True","True","True","True","True","*General Information | *General Information - English | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.1607163Z"
"Costco","111","Tigard","7850 SW DARTMOUTH ST","","7850 SW DARTMOUTH ST, TIGARD, OR, 97223-8401","TIGARD","OR","97223-8401","US","45.43503675","-122.7576822","(503) 639-0811","Sales Location","Warehouse","NW","America/Los_Angeles","1986-11-03","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Digital Print Services | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.1182006Z"
"Costco","1059","Warrenton","1804 SE ENSIGN LN","","1804 SE ENSIGN LN, WARRENTON, OR, 97146-7339","WARRENTON","OR","97146-7339","US","46.14654109","-123.914299","(503) 338-4103","Sales Location","Warehouse","NW","America/Los_Angeles","1993-07-15","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.5599643Z"
"Costco","766","Wilsonville","25900 SW HEATHER PL","","25900 SW HEATHER PL, WILSONVILLE, OR, 97070-5785","WILSONVILLE","OR","97070-5785","US","45.33308765","-122.7643266","(503) 825-4003","Sales Location","Warehouse","NW","America/Los_Angeles","2003-07-24","True","True","True","True","True","True","*General Information | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.2479406Z"
"Costco","1211","Allentown","791 N KROCKS RD","","791 N KROCKS RD, ALLENTOWN, PA, 18106-9046","ALLENTOWN","PA","18106-9046","US","40.56613217","-75.5581802","(484) 273-7056","Sales Location","Warehouse","NE","America/New_York","2016-11-18","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8488658Z"
"Costco","328","Cranberry Township","1050 CRANBERRY SQUARE DR","","1050 CRANBERRY SQUARE DR, CRANBERRY TOWNSHIP, PA, 16066-6142","CRANBERRY TOWNSHIP","PA","16066-6142","US","40.69120186","-80.10799846","(724) 778-6300","Sales Location","Warehouse","NE","America/New_York","2001-11-28","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4754718Z"
"Costco","1114","Concordville","700 EVERGREEN DR","","700 EVERGREEN DR, GLEN MILLS, PA, 19342-2102","GLEN MILLS","PA","19342-2102","US","39.88957659","-75.53210409","(610) 387-2205","Sales Location","Warehouse","NE","America/New_York","2012-11-10","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6738054Z"
"Costco","327","Harrisburg","5125 JONESTOWN RD STE 221","","5125 JONESTOWN RD STE 221, HARRISBURG, PA, 17112-2983","HARRISBURG","PA","17112-2983","US","40.30688024","-76.79810018","(717) 412-2050","Sales Location","Warehouse","NE","America/New_York","2001-08-28","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4730474Z"
"Costco","649","Homestead","501 WATERFRONT DR W","","501 WATERFRONT DR W, HOMESTEAD, PA, 15120-5009","HOMESTEAD","PA","15120-5009","US","40.40295609","-79.92089214","(412) 205-1000","Sales Location","Warehouse","NE","America/New_York","2007-03-08","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.9654059Z"
"Costco","245","King Of Prussia","201 ALLENDALE RD","","201 ALLENDALE RD, KING OF PRUSSIA, PA, 19406-1634","KING OF PRUSSIA","PA","19406-1634","US","40.0909341","-75.38635318","(610) 337-6601","Sales Location","Warehouse","NE","America/New_York","1997-10-11","False","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.3582781Z"
"Costco","317","Lancaster PA","1875 HEMPSTEAD RD","","1875 HEMPSTEAD RD, LANCASTER, PA, 17601-5671","LANCASTER","PA","17601-5671","US","40.05278695","-76.25672682","(717) 396-8460","Sales Location","Warehouse","NE","America/New_York","1996-05-24","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4445150Z"
"Costco","1719","Mechanicsburg","6719 CARLISLE PIKE","","6719 CARLISLE PIKE, MECHANICSBURG, PA, 17050-1712","MECHANICSBURG","PA","17050-1712","US","40.237305","-77.056951","(717) 458-6601","Sales Location","Warehouse","NE","America/New_York","2025-10-30","True","True","True","True","True","True","AT&T Cellular Kiosk | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3257433Z"
"Costco","248","Montgomeryville","740 UPPER STATE RD","","740 UPPER STATE RD, NORTH WALES, PA, 19454-1403","NORTH WALES","PA","19454-1403","US","40.23744032","-75.23441934","(215) 353-4153","Sales Location","Warehouse","NE","America/New_York","1999-07-10","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.3768487Z"
"Costco","332","Robinson","202 COSTCO DR","","202 COSTCO DR, PITTSBURGH, PA, 15205-4858","PITTSBURGH","PA","15205-4858","US","40.45916374","-80.16569015","(412) 490-2204","Sales Location","Warehouse","NE","America/New_York","2002-07-09","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4824760Z"
"Costco","1081","Sanatoga","14 W LIGHTCAP RD","","14 W LIGHTCAP RD, POTTSTOWN, PA, 19464-3413","POTTSTOWN","PA","19464-3413","US","40.23849803","-75.57556948","(610) 569-4137","Sales Location","Warehouse","NE","America/New_York","2011-08-17","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6129081Z"
"Costco","1103","Bucks County","100 VETERANS WAY","","100 VETERANS WAY, WARMINSTER, PA, 18974-3533","WARMINSTER","PA","18974-3533","US","40.19749917","-75.08005862","(215) 347-1950","Sales Location","Warehouse","NE","America/New_York","2011-10-21","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6469720Z"
"Costco","363","E Bayamon","125 CALLE A","","125 CALLE A, BAYAMON, PR, 00959-1900","BAYAMON","PR","00959-1900","US","18.3841358","-66.1382978","(787) 993-9303","Sales Location","Warehouse","SE","America/Puerto_Rico","2006-07-27","False","True","True","True","True","True","Bakery | Food Court | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5684281Z"
"Costco","364","W Bayamon","PR-2, KM 15.5","","PR-2, KM 15.5, BAYAMON, PR, 00959-5208","BAYAMON","PR","00959-5208","US","18.40419111","-66.19488552","(787) 474-6930","Sales Location","Warehouse","SE","America/Puerto_Rico","2001-11-17","False","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5716578Z"
"Costco","365","Caguas","200 AVE RAFAEL CORDERO, PR#30","","200 AVE RAFAEL CORDERO, PR#30, CAGUAS BAIROA WARD, PR, 00725-4302","CAGUAS BAIROA WARD","PR","00725-4302","US","18.24738492","-66.02369266","(787) 653-6930","Sales Location","Warehouse","SE","America/Puerto_Rico","2001-11-17","False","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Take Out Pizza | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5736565Z"
"Costco","335","Carolina","1185 AVE 65 INFANTERIA","","1185 AVE 65 INFANTERIA, SAN JUAN, PR, 00924-3403","SAN JUAN","PR","00924-3403","US","18.39974101","-65.99743872","(787) 999-7230","Sales Location","Warehouse","SE","America/Puerto_Rico","2002-11-22","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4918389Z"
"Costco","1622","Puerto Rico Home Showroom","CARR 176 KM 0.5","","CARR 176 KM 0.5, SAN JUAN, PR, 00926-0000","SAN JUAN","PR","00926-0000","US","18.3568717","-66.0536638","(888) 860-0413","Sales Location","Warehouse","HS","America/Puerto_Rico","2022-07-27","False","False","False","False","False","False","*General Information | *General Information - English","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.1829043Z"
"Costco","360","Charleston","3050 ASHLEY TOWN CENTER DR","","3050 ASHLEY TOWN CENTER DR, CHARLESTON, SC, 29414-5664","CHARLESTON","SC","29414-5664","US","32.79543709","-80.03564508","(843) 460-2003","Sales Location","Warehouse","SE","America/New_York","2001-04-18","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Hot Dog Stand | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5624267Z"
"Costco","1232","Columbia SC","507 PINEY GROVE RD","","507 PINEY GROVE RD, COLUMBIA, SC, 29210-3405","COLUMBIA","SC","29210-3405","US","34.0708318","-81.13971642","(803) 875-7130","Sales Location","Warehouse","SE","America/New_York","2016-08-10","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9055633Z"
"Costco","1005","Greenville","1021 WOODRUFF RD","","1021 WOODRUFF RD, GREENVILLE, SC, 29607-4108","GREENVILLE","SC","29607-4108","US","34.83609525","-82.31126388","(864) 297-2560","Sales Location","Warehouse","SE","America/New_York","2007-08-16","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Fine Wines and Liquor | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Propane | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.4241546Z"
"Costco","1714","Indian Land","8800 CHARLOTTE HIGHWAY","","8800 CHARLOTTE HIGHWAY, INDIAN LAND, SC, 29707-0000","INDIAN LAND","SC","29707-0000","US","34.970222","-80.852125","(803) 228-7735","Sales Location","Warehouse","SE","America/New_York","2025-10-31","True","True","True","True","True","True","*General Information | *General Information - English | ATM | Bakery | Beer | Beer & Wine | Food Court | Fresh Meat | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Optometrist | Pharmacy | Self Check-out | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3142695Z"
"Costco","1319","Mt Pleasant","3525 PARK AVENUE BLVD","","3525 PARK AVENUE BLVD, MOUNT PLEASANT, SC, 29466-7242","MOUNT PLEASANT","SC","29466-7242","US","32.88157339","-79.76966865","(843) 375-7021","Sales Location","Warehouse","SE","America/New_York","2018-08-08","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9940369Z"
"Costco","338","Myrtle Beach","1021 OAK FOREST LN","","1021 OAK FOREST LN, MYRTLE BEACH, SC, 29577-9795","MYRTLE BEACH","SC","29577-9795","US","33.70578275","-78.91593686","(843) 839-6604","Sales Location","Warehouse","SE","America/New_York","2004-03-18","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Fine Wines and Liquor | Food Court | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Propane | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4988247Z"
"Costco","1008","Spartanburg","211 W BLACKSTOCK RD","","211 W BLACKSTOCK RD, SPARTANBURG, SC, 29301-1382","SPARTANBURG","SC","29301-1382","US","34.94011675","-81.99744397","(864) 515-4942","Sales Location","Warehouse","SE","America/New_York","2007-08-15","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.4316690Z"
"Costco","1159","Sioux Falls","3700 S GRANGE AVE","","3700 S GRANGE AVE, SIOUX FALLS, SD, 57105-6359","SIOUX FALLS","SD","57105-6359","US","43.51271281","-96.73999741","(605) 988-9140","Sales Location","Warehouse","MW","America/Chicago","2013-10-03","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7268374Z"
"Costco","1785","Brentwood Home Showroom","98 SEABOARD LN","","98 SEABOARD LN, BRENTWOOD, TN, 37027-2930","BRENTWOOD","TN","37027-2930","US","35.963328","-86.816425","(615) 493-1003","Sales Location","Warehouse","HS","America/Chicago","2025-06-28","False","False","False","False","False","False","","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3790469Z"
