"retailer","store_id","store_name","address","city","state","zip_code","country","latitude","longitude","phone","website","opening_status","coming_soon","opening_date","wine","beer","liquor","source","source_query"
"Trader Joe's","571","Traderjoes","405 E. 59th Street","New York","NY","10022","US","40.75966","-73.96154","212-935-3870","https://locations.traderjoes.com/ny/new-york/571/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/new-york/571/"
"Trader Joe's","576","Traderjoes","123 W 125th St","New York","NY","10027","US","40.81389","-73.96243","646-337-1986","https://locations.traderjoes.com/ny/new-york/576/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/new-york/576/"
"Trader Joe's","552","Traderjoes","3418 Long Beach Rd","Oceanside","NY","11572","US","40.62681","-73.6411","516-536-9163","https://locations.traderjoes.com/ny/oceanside/552/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/oceanside/552/"
"Trader Joe's","555","Traderjoes","425 S Oyster Bay Rd","Plainview","NY","11803","US","40.78171","-73.5015","516-933-6900","https://locations.traderjoes.com/ny/plainview/555/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/plainview/555/"
"Trader Joe's","557","Traderjoes","9030 Metropolitan Ave","Queens","NY","11374","US","40.71092","-73.85826","718-275-1791","https://locations.traderjoes.com/ny/queens/557/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/queens/557/"
"Trader Joe's","565","Traderjoes","22-43 Jackson Ave","Queens","NY","11101","US","40.74584","-73.9462","718-472-2672","https://locations.traderjoes.com/ny/queens/565/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/queens/565/"
"Trader Joe's","578","Traderjoes","69-65 Yellowstone Blvd","Queens","NY","11375","US","40.73004","-73.85037","718-544-8589","https://locations.traderjoes.com/ny/queens/578/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/queens/578/"
"Trader Joe's","534","Traderjoes","3349 Monroe Ave","Rochester","NY","14618","US","43.10221","-77.5417","585-248-5011","https://locations.traderjoes.com/ny/rochester/534/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/rochester/534/"
"Trader Joe's","531","Traderjoes","727 White Plains Rd","Scarsdale","NY","10583","US","40.97234","-73.80487","914-472-2988","https://locations.traderjoes.com/ny/scarsdale/531/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/scarsdale/531/"
"Trader Joe's","559","Traderjoes","2385 Richmond Ave","Staten Island","NY","10314","US","40.58966","-74.16574","718-370-1085","https://locations.traderjoes.com/ny/staten-island/559/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/staten-island/559/"
"Trader Joe's","580","Traderjoes","6400 Amboy Rd","Staten Island","NY","10309","US","40.52211","-74.21529","329-208-1571","https://locations.traderjoes.com/ny/staten-island/580/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/staten-island/580/"
"Trader Joe's","537","Traderjoes","3422 Erie Blvd E","Syracuse","NY","13214","US","43.04624","-76.07065","315-446-1629","https://locations.traderjoes.com/ny/syracuse/537/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/syracuse/537/"
"Trader Joe's","570","Traderjoes","3515 West Genesee St","Syracuse","NY","13219","US","43.04731","-76.23227","","https://locations.traderjoes.com/ny/syracuse/570/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/syracuse/570/"
"Trader Joe's","575","Traderjoes","5017 Transit Rd","Williamsville","NY","14221","US","42.98387","-78.69628","716-415-3179","https://locations.traderjoes.com/ny/williamsville/575/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/williamsville/575/"
"Trader Joe's","596","Traderjoes","2482 Central Park Ave","Yonkers","NY","10710","US","40.98179","-73.82742","","https://locations.traderjoes.com/ny/yonkers/596/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/yonkers/596/"
"Trader Joe's","567","Traderjoes","3240 Crompond Road","Yorktown","NY","10598","US","41.29172","-73.82481","914-737-1460","https://locations.traderjoes.com/ny/yorktown/567/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ny/yorktown/567/"
"Trader Joe's","669","Traderjoes","7788 Montgomery Rd","Cincinnati","OH","45236","US","39.19733","-84.3817","513-984-3452","https://locations.traderjoes.com/oh/cincinnati/669/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/cincinnati/669/"
"Trader Joe's","679","Traderjoes","3888 Townsfair Way","Columbus","OH","43219","US","40.0493","-82.91801","614-473-0794","https://locations.traderjoes.com/oh/columbus/679/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/columbus/679/"
"Trader Joe's","672","Traderjoes","6355 Sawmill Rd","Dublin","OH","43017","US","40.0965","-83.09309","614-793-8505","https://locations.traderjoes.com/oh/dublin/672/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/dublin/672/"
"Trader Joe's","673","Traderjoes","328 East Stroop Rd","Kettering","OH","45429","US","39.68844","-84.16628","937-294-5411","https://locations.traderjoes.com/oh/kettering/673/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/kettering/673/"
"Trader Joe's","709","Traderjoes","9474 Mentor Ave","Mentor","OH","44060","US","41.68046","-81.29961","440-350-7216","https://locations.traderjoes.com/oh/mentor/709/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/mentor/709/"
"Trader Joe's","599","Traderjoes","2643 Warrensville Center Rd","University Heights","OH","44118","US","41.48776","-81.53582","","https://locations.traderjoes.com/oh/university-heights/599/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/university-heights/599/"
"Trader Joe's","677","Traderjoes","175 Market St","Westlake","OH","44145","US","41.45679","-81.9513","440-250-1592","https://locations.traderjoes.com/oh/westlake/677/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/westlake/677/"
"Trader Joe's","676","Traderjoes","28425 Chagrin Blvd","Woodmere","OH","44122","US","41.46331","-81.47913","216-591-9457","https://locations.traderjoes.com/oh/woodmere/676/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/oh/woodmere/676/"
"Trader Joe's","462","Traderjoes","1525 E Hillside Dr","Broken Arrow","OK","74012","US","36.06436","-95.77303","539-207-0023","https://locations.traderjoes.com/ok/broken-arrow/462/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ok/broken-arrow/462/"
"Trader Joe's","461","Traderjoes","6409 Avondale Dr","Nichols Hills","OK","73116","US","35.53769","-97.53106","405-843-5655","https://locations.traderjoes.com/ok/nichols-hills/461/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ok/nichols-hills/461/"
"Trader Joe's","463","Traderjoes","6920 Northwest Expy","Oklahoma City","OK","73132","US","35.55552","-97.63617","405-357-0298","https://locations.traderjoes.com/ok/oklahoma-city/463/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ok/oklahoma-city/463/"
"Trader Joe's","460","Traderjoes","3702 S Peoria Ave","Tulsa","OK","74105","US","36.10961","-95.97593","918-712-9768","https://locations.traderjoes.com/ok/tulsa/460/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ok/tulsa/460/"
"Trader Joe's","141","Traderjoes","11753 SW Beaverton Hillsdale Hwy","Beaverton","OR","97005","US","45.48797","-122.7976","503-626-7398","https://locations.traderjoes.com/or/beaverton/141/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/beaverton/141/"
"Trader Joe's","150","Traderjoes","63455 N Hwy 97","Bend","OR","97701","US","44.10115","-121.30225","541-312-4198","https://locations.traderjoes.com/or/bend/150/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/bend/150/"
"Trader Joe's","152","Traderjoes","9345 SE 82nd Ave","Clackamas","OR","97086","US","45.45586","-122.58074","503-771-6300","https://locations.traderjoes.com/or/clackamas/152/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/clackamas/152/"
"Trader Joe's","154","Traderjoes","1550 NW 9th St, Ste 100","Corvallis","OR","97330","US","44.58226","-123.25997","541-753-0048","https://locations.traderjoes.com/or/corvallis/154/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/corvallis/154/"
"Trader Joe's","145","Traderjoes","85 Oakway Center","Eugene","OR","97401","US","44.06627","-123.07526","541-485-1744","https://locations.traderjoes.com/or/eugene/145/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/eugene/145/"
"Trader Joe's","276","Traderjoes","2083 NE Burnside Rd","Gresham","OR","97030","US","45.50046","-122.40989","971-253-0535","https://locations.traderjoes.com/or/gresham/276/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/gresham/276/"
"Trader Joe's","149","Traderjoes","2285 NW 185th Ave","Hillsboro","OR","97124","US","45.53662","-122.86961","503-645-8321","https://locations.traderjoes.com/or/hillsboro/149/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/hillsboro/149/"
"Trader Joe's","142","Traderjoes","15391 SW Bangy Rd","Lake Oswego","OR","97035","US","45.41381","-122.74329","503-639-3238","https://locations.traderjoes.com/or/lake-oswego/142/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/lake-oswego/142/"
"Trader Joe's","155","Traderjoes","55 Rossanley Dr","Medford","OR","97501","US","42.34349","-122.88224","541-608-4993","https://locations.traderjoes.com/or/medford/155/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/medford/155/"
"Trader Joe's","275","Traderjoes","15574 SE McLoughlin Blvd","Milwaukie","OR","97267","US","45.41129","-122.62667","971-365-7604","https://locations.traderjoes.com/or/milwaukie/275/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/milwaukie/275/"
"Trader Joe's","143","Traderjoes","4715 SE Cesar E. Chavez Blvd","Portland","OR","97202","US","45.48882","-122.62355","503-777-1601","https://locations.traderjoes.com/or/portland/143/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/portland/143/"
"Trader Joe's","144","Traderjoes","4121 NE Halsey St","Portland","OR","97232","US","45.53472","-122.62082","503-284-4232","https://locations.traderjoes.com/or/portland/144/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/portland/144/"
"Trader Joe's","146","Traderjoes","2122 NW Glisan St","Portland","OR","97210","US","45.5261","-122.69516","971-544-0788","https://locations.traderjoes.com/or/portland/146/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/portland/146/"
"Trader Joe's","168","Traderjoes","7215 SW Garden Home Road","Portland","OR","97223","US","45.46617","-122.75088","503-244-4625","https://locations.traderjoes.com/or/portland/168/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/portland/168/"
"Trader Joe's","153","Traderjoes","4450 Commercial St SE","Salem","OR","97302","US","44.88961","-123.03255","503-378-9042","https://locations.traderjoes.com/or/salem/153/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/salem/153/"
"Trader Joe's","169","Traderjoes","16200 SW Pacific Hwy","Tigard","OR","97224","US","45.40366","-122.79657","503-443-6713","https://locations.traderjoes.com/or/tigard/169/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/or/tigard/169/"
"Trader Joe's","635","Traderjoes","112 Coulter Ave","Ardmore","PA","19003","US","40.00728","-75.2866","610-658-0645","https://locations.traderjoes.com/pa/ardmore/635/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/ardmore/635/"
"Trader Joe's","584","Traderjoes","550 Lancaster Ave","Berwyn","PA","19312","US","40.04716","-75.43734","610-920-0029","https://locations.traderjoes.com/pa/berwyn/584/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/berwyn/584/"
"Trader Joe's","569","Traderjoes","3545 Gettysburg Road","Camp Hill","PA","17011","US","40.22452","-76.93716","717-730-6025","https://locations.traderjoes.com/pa/camp-hill/569/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/camp-hill/569/"
"Trader Joe's","594","Traderjoes","125 West Lincoln Hwy","Exton","PA","19341","US","40.02825","-75.62922","267-267-2910","https://locations.traderjoes.com/pa/exton/594/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/exton/594/"
"Trader Joe's","633","Traderjoes","933 Old York Rd","Jenkintown","PA","19046","US","40.10841","-75.1222","215-885-5240","https://locations.traderjoes.com/pa/jenkintown/633/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/jenkintown/633/"
"Trader Joe's","585","Traderjoes","224 W Dekalb Pike","King of Prussia","PA","19406","US","40.09457","-75.36752","484-261-7509","https://locations.traderjoes.com/pa/king-of-prussia/585/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/king-of-prussia/585/"
"Trader Joe's","637","Traderjoes","12 E State St","Media","PA","19063","US","39.91756","-75.3889","610-891-2752","https://locations.traderjoes.com/pa/media/637/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/media/637/"
"Trader Joe's","639","Traderjoes","1460 Bethlehem Pike","North Wales","PA","19454","US","40.20784","-75.22357","215-646-5870","https://locations.traderjoes.com/pa/north-wales/639/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/north-wales/639/"
"Trader Joe's","618","Traderjoes","1324 Arch St.","Philadelphia","PA","19107","US","39.95419","-75.16243","215-563-2170","https://locations.traderjoes.com/pa/philadelphia/618/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/philadelphia/618/"
"Trader Joe's","634","Traderjoes","2121 Market St","Philadelphia","PA","19103","US","39.95418","-75.17597","215-569-9282","https://locations.traderjoes.com/pa/philadelphia/634/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/philadelphia/634/"
"Trader Joe's","624","Traderjoes","9020 Covenant Ave","Pittsburgh","PA","15237","US","40.57041","-80.02231","412-366-1131","https://locations.traderjoes.com/pa/pittsburgh/624/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/pittsburgh/624/"
"Trader Joe's","630","Traderjoes","1630 Washington Rd","Pittsburgh","PA","15241","US","40.35135","-80.05172","412-835-2212","https://locations.traderjoes.com/pa/pittsburgh/630/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/pittsburgh/630/"
"Trader Joe's","638","Traderjoes","6343 Penn Ave","Pittsburgh","PA","15206","US","40.45924","-79.91918","412-363-5748","https://locations.traderjoes.com/pa/pittsburgh/638/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/pittsburgh/638/"
"Trader Joe's","629","Traderjoes","243 Patriot Lane","State College","PA","16803","US","40.81034","-77.90224","814-234-2224","https://locations.traderjoes.com/pa/state-college/629/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/state-college/629/"
"Trader Joe's","632","Traderjoes","171 E Swedesford Rd","Wayne","PA","19087","US","40.07343","-75.43364","610-225-0925","https://locations.traderjoes.com/pa/wayne/632/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/pa/wayne/632/"
"Trader Joe's","572","Traderjoes","425 S Main St","Providence","RI","02903","US","41.82044","-71.4036","401-459-4090","https://locations.traderjoes.com/ri/providence/572/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ri/providence/572/"
"Trader Joe's","518","Traderjoes","1000 Bald Hill Rd","Warwick","RI","02886","US","41.71242","-71.48717","401-821-5368","https://locations.traderjoes.com/ri/warwick/518/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ri/warwick/518/"
"Trader Joe's","753","Traderjoes","4516 Forest Drive","Columbia","SC","29206","US","34.02003","-80.97268","803-790-2404","https://locations.traderjoes.com/sc/columbia/753/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/columbia/753/"
"Trader Joe's","856","Traderjoes","275 Harbison Blvd","Columbia","SC","29212","US","34.07316","-81.16045","803-574-8020","https://locations.traderjoes.com/sc/columbia/856/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/columbia/856/"
"Trader Joe's","751","Traderjoes","59 Woodruff Industrial Ln","Greenville","SC","29607","US","34.82905","-82.30567","864-286-0231","https://locations.traderjoes.com/sc/greenville/751/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/greenville/751/"
"Trader Joe's","752","Traderjoes","401 Johnnie Dodds Blvd","Mt. Pleasant","SC","29464","US","32.80479","-79.88717","843-884-4037","https://locations.traderjoes.com/sc/mt-pleasant/752/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/mt-pleasant/752/"
"Trader Joe's","812","Traderjoes","1909 Hwy 17 N","Mt. Pleasant","SC","29464","US","32.83043","-79.82584","854-223-5830","https://locations.traderjoes.com/sc/mt-pleasant/812/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/mt-pleasant/812/"
"Trader Joe's","828","Traderjoes","115 SayeBrook Pkwy","Myrtle Beach","SC","29588","US","33.65238","-78.98399","843-630-6282","https://locations.traderjoes.com/sc/myrtle-beach/828/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/sc/myrtle-beach/828/"
"Trader Joe's","787","Traderjoes","2111 Gunbarrel Road","Chattanooga","TN","37421","US","35.03285","-85.1547","423-855-1310","https://locations.traderjoes.com/tn/chattanooga/787/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/chattanooga/787/"
"Trader Joe's","792","Traderjoes","545 Cool Springs Blvd","Franklin","TN","37067","US","35.94974","-86.82148","615-771-3697","https://locations.traderjoes.com/tn/franklin/792/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/franklin/792/"
"Trader Joe's","738","Traderjoes","2130 Exeter Rd., Suite 101","Germantown","TN","38138","US","35.09078","-89.80117","901-759-2803","https://locations.traderjoes.com/tn/germantown/738/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/germantown/738/"
"Trader Joe's","663","Traderjoes","8001 Kingston Pike","Knoxville","TN","37919","US","35.92718","-84.04598","865-670-4088","https://locations.traderjoes.com/tn/knoxville/663/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/knoxville/663/"
"Trader Joe's","815","Traderjoes","2305 Medical Center Parkway","Murfreesboro","TN","37129","US","35.85786","-86.43702","629-260-7432","https://locations.traderjoes.com/tn/murfreesboro/815/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/murfreesboro/815/"
"Trader Joe's","664","Traderjoes","3909 Hillsboro Pike","Nashville","TN","37215","US","36.10508","-86.81563","615-297-6560","https://locations.traderjoes.com/tn/nashville/664/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/nashville/664/"
"Trader Joe's","739","Traderjoes","90 White Bridge Rd","Nashville","TN","37205","US","36.13073","-86.85223","615-356-1066","https://locations.traderjoes.com/tn/nashville/739/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tn/nashville/739/"
"Trader Joe's","452","Traderjoes","211 Walter Seaholm Dr, Ste 100","Austin","TX","78701","US","30.2675","-97.75279","512-474-2263","https://locations.traderjoes.com/tx/austin/452/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/austin/452/"
"Trader Joe's","453","Traderjoes","2805 Bee Cave Rd","Austin","TX","78746","US","30.27013","-97.78981","512-306-1032","https://locations.traderjoes.com/tx/austin/453/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/austin/453/"
"Trader Joe's","454","Traderjoes","9722 Great Hills Trail, Ste 200","Austin","TX","78759","US","30.39558","-97.75177","512-241-1248","https://locations.traderjoes.com/tx/austin/454/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/austin/454/"
"Trader Joe's","450","Traderjoes","12812 Shops Pkwy, Ste 300","Bee Cave","TX","78738","US","30.30663","-97.94218","737-379-1680","https://locations.traderjoes.com/tx/bee-cave/450/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/bee-cave/450/"
"Trader Joe's","456","Traderjoes","120 S Denton Tap Rd.","Coppell","TX","75019","US","32.96822","-96.99223","945-202-7413","https://locations.traderjoes.com/tx/coppell/456/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/coppell/456/"
"Trader Joe's","432","Traderjoes","9715 Towne Lake Pkwy","Cypress","TX","77433","US","29.91862","-95.69083","281-290-4216","https://locations.traderjoes.com/tx/cypress/432/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/cypress/432/"
"Trader Joe's","400","Traderjoes","4525 Cole Ave","Dallas","TX","75205","US","32.82254","-96.78975","214-599-2155","https://locations.traderjoes.com/tx/dallas/400/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/dallas/400/"
"Trader Joe's","401","Traderjoes","7939 Walnut Hill Lane","Dallas","TX","75230","US","32.88057","-96.77228","214-346-6579","https://locations.traderjoes.com/tx/dallas/401/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/dallas/401/"
"Trader Joe's","403","Traderjoes","2001 Greenville Ave","Dallas","TX","75206","US","32.81483","-96.77056","469-334-0614","https://locations.traderjoes.com/tx/dallas/403/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/dallas/403/"
"Trader Joe's","405","Traderjoes","5550 W Lovers Lane, Ste 168","Dallas","TX","75209","US","32.84955","-96.81944","214-366-0205","https://locations.traderjoes.com/tx/dallas/405/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/dallas/405/"
"Trader Joe's","407","Traderjoes","14856 Preston Rd","Dallas","TX","75254","US","32.95087","-96.80282","972-239-3901","https://locations.traderjoes.com/tx/dallas/407/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/dallas/407/"
"Trader Joe's","404","Traderjoes","2701 S Hulen St","Fort Worth","TX","76109","US","32.71198","-97.38513","817-922-9107","https://locations.traderjoes.com/tx/fort-worth/404/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/fort-worth/404/"
"Trader Joe's","426","Traderjoes","2922 S Shepherd Drive","Houston","TX","77098","US","29.73921","-95.41132","713-526-4034","https://locations.traderjoes.com/tx/houston/426/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/houston/426/"
"Trader Joe's","427","Traderjoes","1440 South Voss Road","Houston","TX","77057","US","29.75272","-95.50167","713-266-2377","https://locations.traderjoes.com/tx/houston/427/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/houston/427/"
"Trader Joe's","431","Traderjoes","11683 Westheimer Rd","Houston","TX","77077","US","29.73541","-95.58249","281-496-2488","https://locations.traderjoes.com/tx/houston/431/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/houston/431/"
"Trader Joe's","429","Traderjoes","2717 Commercial Center Blvd","Katy","TX","77494","US","29.74034","-95.77484","281-392-4200","https://locations.traderjoes.com/tx/katy/429/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/katy/429/"
"Trader Joe's","433","Traderjoes","600 Kingwood Dr","Kingwood","TX","77339","US","30.0498","-95.246","281-453-6996","https://locations.traderjoes.com/tx/kingwood/433/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/kingwood/433/"
"Trader Joe's","408","Traderjoes","2851 Craig Dr, Ste 100","McKinney","TX","75070","US","33.1737","-96.64287","214-491-1893","https://locations.traderjoes.com/tx/mckinney/408/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/mckinney/408/"
"Trader Joe's","410","Traderjoes","8101 Eldorado Pkwy","McKinney","TX","75070","US","33.17542","-96.72329","945-328-3989","https://locations.traderjoes.com/tx/mckinney/410/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/mckinney/410/"
"Trader Joe's","402","Traderjoes","2400 Preston Rd, Ste 200","Plano","TX","75093","US","33.02923","-96.79282","972-312-9538","https://locations.traderjoes.com/tx/plano/402/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/plano/402/"
"Trader Joe's","451","Traderjoes","350 East Basse Road","San Antonio","TX","78209","US","29.4967","-98.47803","210-826-1110","https://locations.traderjoes.com/tx/san-antonio/451/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/san-antonio/451/"
"Trader Joe's","455","Traderjoes","403 N Loop 1604 W","San Antonio","TX","78232","US","29.60945","-98.4991","210-939-5789","https://locations.traderjoes.com/tx/san-antonio/455/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/san-antonio/455/"
"Trader Joe's","457","Traderjoes","11745 I-10 W","San Antonio","TX","78230","US","29.54915","-98.58351","210-607-6510","https://locations.traderjoes.com/tx/san-antonio/457/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/san-antonio/457/"
"Trader Joe's","406","Traderjoes","1492 E Southlake Blvd","Southlake","TX","76092","US","32.94133","-97.12942","817-251-0360","https://locations.traderjoes.com/tx/southlake/406/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/southlake/406/"
"Trader Joe's","430","Traderjoes","13550 University Blvd","Sugar Land","TX","77479","US","29.58443","-95.64842","281-805-3021","https://locations.traderjoes.com/tx/sugar-land/430/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/sugar-land/430/"
"Trader Joe's","428","Traderjoes","10868 Kuykendahl Road","The Woodlands","TX","77381","US","30.1756","-95.5354","281-465-0254","https://locations.traderjoes.com/tx/the-woodlands/428/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/tx/the-woodlands/428/"
"Trader Joe's","351","Traderjoes","6989 S 1300 E","Cottonwood Heights","UT","84047","US","40.62411","-111.85373","801-562-3024","https://locations.traderjoes.com/ut/cottonwood-heights/351/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/cottonwood-heights/351/"
"Trader Joe's","353","Traderjoes","11477 S. State St.","Draper","UT","84020","US","40.54288","-111.89005","801-571-0987","https://locations.traderjoes.com/ut/draper/353/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/draper/353/"
"Trader Joe's","356","Traderjoes","4850 W 13400 South","Herriman","UT","84096","US","40.51076","-112.00724","","https://locations.traderjoes.com/ut/herriman/356/","coming_soon","true","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/herriman/356/"
"Trader Joe's","357","Traderjoes","1895 East Rodeo Walk Dr","Holladay","UT","84117","US","40.66455","-111.83728","385-324-2911","https://locations.traderjoes.com/ut/holladay/357/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/holladay/357/"
"Trader Joe's","352","Traderjoes","440 East Park Avenue","Orem","UT","84097","US","40.27625","-111.68526","801-224-1453","https://locations.traderjoes.com/ut/orem/352/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/orem/352/"
"Trader Joe's","355","Traderjoes","4060 Riverdale Rd, Suite B","Riverdale","UT","84405","US","41.18937","-111.97964","385-298-4276","https://locations.traderjoes.com/ut/riverdale/355/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/riverdale/355/"
"Trader Joe's","350","Traderjoes","634 East 400 South","Salt Lake City","UT","84102","US","40.75967","-111.8726","801-359-2462","https://locations.traderjoes.com/ut/salt-lake-city/350/","open","false","","","","","Official Trader Joe's directory","https://locations.traderjoes.com/ut/salt-lake-city/350/"
